Date,Open,High,Low,Close,Volume
1996-02-12,656.37,662.95,656.34,661.45,221050000
1996-02-13,661.45,664.23,657.92,660.51,245300000
1996-02-14,660.51,661.53,654.36,655.58,234327778
1996-02-15,655.58,656.84,651.15,651.32,230733333
1996-02-16,651.32,651.42,646.99,647.98,247538889
1996-02-20,647.98,647.98,638.79,640.65,219950000
1996-02-21,640.65,648.11,640.65,648.1,239566667
1996-02-22,648.1,659.75,648.1,658.86,269705556
1996-02-23,658.86,663,652.25,659.08,246183333
1996-02-26,659.08,659.08,650.16,650.46,221850000
1996-02-27,650.46,650.62,643.87,647.24,239633333
1996-02-28,647.24,654.39,643.99,644.75,248772222
1996-02-29,644.75,646.95,639.01,640.43,251761111
1996-03-01,640.43,644.38,635,644.37,261933333
1996-03-04,644.37,653.54,644.37,650.81,231816667
1996-03-05,650.81,655.8,648.77,655.79,247611111
1996-03-06,655.79,656.97,651.61,652,237900000
1996-03-07,652,653.65,649.54,653.65,236550000
1996-03-08,653.65,653.65,627.63,633.5,303638889
1996-03-11,633.5,640.41,629.95,640.02,249722222
1996-03-12,640.02,640.02,628.82,637.09,252766667
1996-03-13,637.09,640.52,635.19,638.55,229461111
1996-03-14,638.55,644.17,638.55,640.87,273683333
1996-03-15,640.87,642.87,638.35,641.43,294427778
1996-03-18,641.43,652.65,641.43,652.65,242833333
1996-03-19,652.65,656.18,649.8,651.69,243500000
1996-03-20,651.69,653.13,645.57,649.98,227655556
1996-03-21,649.98,651.54,648.1,649.19,203988889
1996-03-22,649.19,652.08,649.19,650.62,182994444
1996-03-25,650.62,655.5,648.82,650.04,187055556
1996-03-26,650.04,654.31,648.15,652.97,222272222
1996-03-27,652.97,653.94,647.6,648.91,225711111
1996-03-28,648.91,649.58,646.36,648.94,205972222
1996-03-29,648.94,650.96,644.89,645.5,229727778
1996-04-01,645.5,653.87,645.5,653.73,217844444
1996-04-02,653.73,655.27,652.81,655.26,225911111
1996-04-03,655.26,655.89,651.81,655.88,214788889
1996-04-04,655.88,656.68,654.89,655.86,213000000
1996-04-08,655.86,655.86,638.04,644.24,228783333
1996-04-09,644.24,646.33,640.84,642.19,237105556
1996-04-10,642.19,642.78,631.76,633.5,263972222
1996-04-11,633.5,635.26,624.14,631.18,288727778
1996-04-12,631.18,637.14,631.18,636.71,229594444
1996-04-15,636.71,642.49,636.71,642.49,192427778
1996-04-16,642.49,645.57,642.15,645,251838889
1996-04-17,645,645,638.71,641.61,258444444
1996-04-18,641.61,644.66,640.76,643.61,230638889
1996-04-19,643.61,647.32,643.61,645.07,242050000
1996-04-22,645.07,650.91,645.07,647.89,219650000
1996-04-23,647.89,651.59,647.7,651.58,251494444
1996-04-24,651.58,653.37,648.25,650.17,274566667
1996-04-25,650.17,654.18,647.06,652.87,256733333
1996-04-26,652.87,656.43,651.96,653.46,223627778
1996-04-29,653.46,654.71,651.6,654.16,191127778
1996-04-30,654.16,654.59,651.05,654.17,218550000
1996-05-01,654.17,656.44,652.26,654.58,224788889
1996-05-02,654.58,654.58,642.13,643.38,246088889
1996-05-03,643.38,648.45,640.23,641.63,241116667
1996-05-06,641.63,644.64,636.19,640.81,208788889
1996-05-07,640.81,641.4,636.96,638.26,228205556
1996-05-08,638.26,644.79,630.07,644.77,275255556
1996-05-09,644.77,647.95,643.18,645.44,224616667
1996-05-10,645.44,653,645.44,652.09,237983333
1996-05-13,652.09,662.16,652.09,661.51,218988889
1996-05-14,661.51,666.96,661.51,665.6,255800000
1996-05-15,665.6,669.82,664.46,665.42,248772222
1996-05-16,665.42,667.11,662.79,664.85,217816667
1996-05-17,664.85,669.84,664.85,668.91,238411111
1996-05-20,668.91,673.66,667.64,673.15,213888889
1996-05-21,673.15,675.56,672.26,672.76,227561111
1996-05-22,672.76,678.42,671.23,678.42,235372222
1996-05-23,678.42,681.1,673.45,676,239916667
1996-05-24,676,679.72,676,678.51,182861111
1996-05-28,678.51,679.98,671.52,672.23,189711111
1996-05-29,672.23,673.73,666.09,667.93,192627778
1996-05-30,667.93,673.51,664.56,671.7,212200000
1996-05-31,671.7,673.46,667,669.12,195416667
1996-06-03,669.12,669.12,665.19,667.68,176927778
1996-06-04,667.68,672.6,667.68,672.56,214466667
1996-06-05,672.56,678.45,672.09,678.44,211311111
1996-06-06,678.44,680.32,673.02,673.03,259411111
1996-06-07,673.03,673.31,662.48,673.31,247616667
1996-06-10,673.31,673.61,670.15,672.16,187488889
1996-06-11,672.16,676.72,669.94,670.97,225216667
1996-06-12,670.97,673.67,668.77,669.04,220661111
1996-06-13,669.04,670.54,665.49,667.92,220900000
1996-06-14,667.92,668.4,664.35,665.85,217016667
1996-06-17,665.85,668.27,664.09,665.16,165783333
1996-06-18,665.16,666.36,661.34,662.06,207383333
1996-06-19,662.06,665.62,661.21,661.96,213116667
1996-06-20,661.96,664.96,658.75,662.1,245033333
1996-06-21,662.1,666.84,662.1,666.84,289077778
1996-06-24,666.84,671.07,666.84,668.85,185466667
1996-06-25,668.85,670.65,667.29,668.48,217722222
1996-06-26,668.48,668.49,663.67,664.39,214733333
1996-06-27,664.39,668.9,661.56,668.55,225322222
1996-06-28,668.55,672.68,668.55,670.63,261366667
1996-07-01,670.63,675.88,670.63,675.88,192083333
1996-07-02,675.88,675.88,672.55,673.61,215555556
1996-07-03,673.61,673.64,670.21,672.4,186811111
1996-07-05,672.4,672.4,657.41,657.44,100816667
1996-07-08,657.44,657.65,651.13,652.54,204200000
1996-07-09,652.54,656.6,652.54,654.75,222316667
1996-07-10,654.75,656.27,648.39,656.06,234083333
1996-07-11,656.06,656.06,639.52,645.67,289150000
1996-07-12,645.67,647.64,640.21,646.19,220411111
1996-07-15,646.19,646.19,629.69,629.8,232788889
1996-07-16,629.8,631.99,605.88,628.37,379433333
1996-07-17,628.37,636.61,628.37,634.07,285461111
1996-07-18,634.07,644.44,633.29,643.56,263588889
1996-07-19,643.51,643.51,635.5,638.73,226705556
1996-07-22,638.73,638.73,630.38,633.77,181833333
1996-07-23,633.79,637.7,625.65,626.87,234388889
1996-07-24,626.19,629.1,616.43,626.65,257238889
1996-07-25,626.65,633.57,626.65,631.17,225216667
1996-07-26,631.17,636.23,631.17,635.9,194388889
1996-07-29,635.9,635.9,630.9,630.91,156422222
1996-07-30,630.91,635.26,629.22,635.26,189494444
1996-07-31,635.26,640.54,633.74,639.95,224200000
1996-08-01,639.95,650.66,639.49,650.02,243950000
1996-08-02,650.02,662.49,650.02,662.49,245600000
1996-08-05,662.49,663.64,659.03,660.23,170688889
1996-08-06,660.23,662.75,656.83,662.38,192938889
1996-08-07,662.38,664.61,660,664.16,219077778
1996-08-08,664.16,664.17,661.28,662.59,185872222
1996-08-09,662.59,665.37,660.31,662.1,181822222
1996-08-12,662.1,665.77,658.95,665.77,173427778
1996-08-13,665.77,665.77,659.13,660.2,201372222
1996-08-14,660.2,662.42,658.47,662.05,190811111
1996-08-15,662.05,664.18,660.64,662.28,179972222
1996-08-16,662.28,666.34,662.26,665.21,187583333
1996-08-19,665.21,667.12,665,666.58,163377778
1996-08-20,666.58,666.99,665.15,665.69,186088889
1996-08-21,665.69,665.69,662.16,665.07,193788889
1996-08-22,665.07,670.68,664.88,670.68,197194444
1996-08-23,670.68,670.68,664.93,667.03,171116667
1996-08-26,667.03,667.03,662.36,663.88,156350000
1996-08-27,663.88,666.4,663.5,666.4,172511111
1996-08-28,666.4,667.41,664.39,664.81,164688889
1996-08-29,664.81,664.81,655.35,657.4,178400000
1996-08-30,657.4,657.71,650.52,651.99,143544444
1996-09-03,651.99,655.13,643.97,654.72,192077778
1996-09-04,654.72,655.82,652.93,655.61,195161111
1996-09-05,655.61,655.61,648.89,649.44,200794444
1996-09-06,649.44,658.21,649.44,655.68,193727778
1996-09-09,655.68,663.77,655.68,663.76,173072222
1996-09-10,663.76,665.57,661.55,663.81,207200000
1996-09-11,663.81,667.73,661.79,667.28,209377778
1996-09-12,667.28,673.07,667.28,671.15,221566667
1996-09-13,671.15,681.39,671.15,680.54,271311111
1996-09-16,680.54,686.48,680.53,683.98,238933333
1996-09-17,683.98,685.8,679.96,682.94,249916667
1996-09-18,682.94,683.77,679.75,681.47,220333333
1996-09-19,681.47,684.07,679.06,683,221433333
1996-09-20,683,687.07,683,687.03,288566667
1996-09-23,687.03,687.03,681.01,686.48,165422222
1996-09-24,686.48,690.88,683.54,685.61,255638889
1996-09-25,685.61,688.26,684.92,685.83,250950000
1996-09-26,685.83,690.15,683.77,685.86,278261111
1996-09-27,685.86,687.11,683.73,686.19,230422222
1996-09-30,686.19,690.11,686.03,687.33,215872222
1996-10-01,687.31,689.54,684.44,689.08,234194444
1996-10-02,689.08,694.82,689.08,694.01,244516667
1996-10-03,694.01,694.81,691.78,692.78,214722222
1996-10-04,692.78,701.74,692.78,701.46,257744444
1996-10-07,701.46,704.17,701.39,703.34,211527778
1996-10-08,703.34,705.76,699.88,700.64,241705556
1996-10-09,700.64,702.36,694.42,696.74,226916667
1996-10-10,696.74,696.82,693.34,694.61,219416667
1996-10-11,694.61,700.67,694.61,700.66,220027778
1996-10-14,700.66,705.16,700.66,703.54,178888889
1996-10-15,703.54,708.07,699.07,702.57,254988889
1996-10-16,702.57,704.42,699.15,704.41,245227778
1996-10-17,705,708.52,704.76,706.99,265861111
1996-10-18,706.99,711.04,706.11,710.82,262788889
1996-10-21,710.82,714.1,707.71,709.85,230350000
1996-10-22,709.85,709.85,704.55,706.57,228216667
1996-10-23,706.57,707.31,700.98,707.27,245650000
1996-10-24,707.27,708.25,702.11,702.29,232761111
1996-10-25,702.29,704.11,700.53,700.92,204244444
1996-10-28,700.92,705.4,697.25,697.26,213122222
1996-10-29,697.26,703.25,696.22,701.5,246605556
1996-10-30,701.5,703.44,700.05,700.9,243205556
1996-10-31,700.9,706.61,700.35,705.27,268244444
1996-11-01,705.27,708.6,701.3,703.77,258616667
1996-11-04,703.77,707.02,702.84,706.73,221550000
1996-11-05,706.73,714.56,706.73,714.14,270366667
1996-11-06,714.14,724.6,712.83,724.59,283111111
1996-11-07,724.59,729.49,722.23,727.65,279183333
1996-11-08,727.65,730.82,725.22,730.82,223511111
1996-11-11,730.82,732.6,729.94,731.87,196644444
1996-11-12,731.87,733.04,728.2,729.56,262077778
1996-11-13,729.56,732.11,728.03,731.13,238800000
1996-11-14,731.13,735.99,729.2,735.88,266861111
1996-11-15,735.88,741.92,735.15,737.62,293944444
1996-11-18,737.62,739.24,734.39,737.02,215844444
1996-11-19,737.02,742.18,736.87,742.16,256655556
1996-11-20,742.16,746.99,740.4,743.95,276611111
1996-11-21,743.95,745.2,741.08,742.75,258016667
1996-11-22,742.75,748.73,742.75,748.73,291783333
1996-11-25,748.73,757.05,747.99,757.03,264033333
1996-11-26,757.03,762.12,752.83,755.96,292988889
1996-11-27,755.96,757.3,753.18,755,209877778
1996-11-29,755,758.27,755,757.02,8327778
1996-12-02,757.02,757.03,751.49,756.56,229177778
1996-12-03,756.56,761.75,747.58,748.28,286755556
1996-12-04,748.28,748.4,738.46,745.1,276800000
1996-12-05,745.1,747.65,742.61,744.38,268727778
1996-12-06,744.38,744.38,726.89,739.6,278255556
1996-12-09,739.6,749.76,739.6,749.76,211983333
1996-12-10,749.76,753.43,747.02,747.54,247844444
1996-12-11,747.54,747.54,732.75,740.73,274561111
1996-12-12,740.73,744.86,729.3,729.3,273844444
1996-12-13,729.33,731.4,721.97,728.64,254744444
1996-12-16,728.64,732.68,719.4,720.98,248644444
1996-12-17,720.98,727.67,716.69,726.04,288800000
1996-12-18,726.04,732.76,726.04,731.54,278050000
1996-12-19,731.54,746.06,731.54,745.76,292450000
1996-12-20,745.76,755.41,745.76,748.87,363522222
1996-12-23,748.87,750.4,743.28,746.92,190711111
1996-12-24,746.92,751.03,746.92,751.03,91744444
1996-12-26,751.03,757.07,751.02,755.82,141461111
1996-12-27,755.82,758.75,754.82,756.79,141005556
1996-12-30,756.79,759.2,752.73,753.85,188366667
1996-12-31,753.85,753.95,740.74,740.74,222088889
1997-01-02,740.74,742.81,729.55,737.01,257350000
1997-01-03,737.01,748.24,737.01,748.03,251650000
1997-01-06,748.03,753.31,743.82,747.65,295194444
1997-01-07,747.65,753.26,742.18,753.23,299011111
1997-01-08,753.23,755.72,747.71,748.41,309727778
1997-01-09,748.41,757.68,748.41,754.85,308538889
1997-01-10,754.85,759.65,746.92,759.5,303250000
1997-01-13,759.5,762.85,756.69,759.51,247444444
1997-01-14,759.51,772.04,759.51,768.86,295333333
1997-01-15,768.86,770.95,763.72,767.2,291661111
1997-01-16,767.2,772.05,765.25,769.75,298494444
1997-01-17,769.75,776.37,769.72,776.17,297022222
1997-01-20,776.17,780.08,774.19,776.7,244705556
1997-01-21,776.7,783.72,772,782.72,317377778
1997-01-22,782.72,786.23,779.56,786.23,327350000
1997-01-23,786.23,794.67,776.64,777.56,380594444
1997-01-24,777.56,778.21,768.17,770.52,301622222
1997-01-27,770.52,771.43,764.18,765.02,247644444
1997-01-28,765.02,776.32,761.75,765.02,300877778
1997-01-29,765.02,772.7,765.02,772.5,276883333
1997-01-30,772.5,784.17,772.5,784.17,291200000
1997-01-31,784.17,791.86,784.17,786.16,321416667
1997-02-03,786.16,787.14,783.12,786.73,257555556
1997-02-04,786.73,789.28,783.68,789.26,281405556
1997-02-05,789.26,792.71,773.43,778.28,322511111
1997-02-06,778.28,780.35,774.45,780.15,288700000
1997-02-07,780.15,789.72,778.19,789.56,300505556
1997-02-10,789.56,793.46,784.69,785.43,261994444
1997-02-11,785.43,789.6,780.95,789.59,268383333
1997-02-12,789.59,802.77,789.59,802.77,313272222
1997-02-13,802.77,812.93,802.77,811.82,329838889
1997-02-14,811.82,812.2,808.15,808.48,273077778
1997-02-18,808.48,816.29,806.34,816.29,263394444
1997-02-19,816.29,817.68,811.2,812.49,288527778
1997-02-20,812.49,812.49,800.35,802.8,273455556
1997-02-21,802.8,804.94,799.99,801.77,265805556
1997-02-24,801.77,810.64,798.42,810.28,256916667
1997-02-25,810.28,812.85,807.65,812.03,293027778
1997-02-26,812.1,812.7,798.13,805.68,318844444
1997-02-27,805.68,805.68,795.06,795.07,258144444
1997-02-28,795.07,795.7,788.5,790.82,282377778
1997-03-03,790.82,795.31,785.66,795.31,242900000
1997-03-04,795.31,798.93,789.98,790.95,298827778
1997-03-05,790.95,801.99,790.95,801.99,295833333
1997-03-06,801.99,804.11,797.5,798.56,300172222
1997-03-07,798.56,808.19,798.56,804.97,282372222
1997-03-10,804.97,813.66,803.66,813.65,260433333
1997-03-11,813.65,814.9,810.77,811.34,274027778
1997-03-12,811.34,811.34,801.07,804.26,272333333
1997-03-13,804.26,804.26,789.44,789.56,281977778
1997-03-14,789.56,796.88,789.56,793.17,273077778
1997-03-17,793.17,796.28,782.98,795.71,275144444
1997-03-18,795.71,797.18,785.47,789.66,259627778
1997-03-19,789.66,791.59,780.03,785.77,297544444
1997-03-20,785.77,786.29,778.04,782.65,276377778
1997-03-21,782.65,786.44,782.65,784.1,354866667
1997-03-24,784.1,791.01,780.79,790.89,251094444
1997-03-25,790.89,798.11,788.39,789.07,270844444
1997-03-26,789.07,794.89,786.77,790.5,281483333
1997-03-27,790.5,792.58,767.32,773.88,264883333
1997-03-31,773.88,773.88,756.13,757.12,308822222
1997-04-01,757.12,761.49,751.26,759.64,286538889
1997-04-02,759.64,759.65,747.59,750.11,265672222
1997-04-03,750.11,751.04,744.4,750.32,276672222
1997-04-04,750.32,757.9,744.04,757.9,302544444
1997-04-07,757.9,764.82,757.9,762.13,252105556
1997-04-08,762.13,766.25,758.36,766.12,250438889
1997-04-09,766.12,769.53,759.15,760.6,250833333
1997-04-10,760.6,763.73,757.65,758.34,234327778
1997-04-11,758.34,758.34,737.64,737.65,246877778
1997-04-14,737.65,743.73,733.54,743.73,226000000
1997-04-15,743.73,754.72,743.73,754.72,281872222
1997-04-16,754.72,763.53,751.99,763.53,277122222
1997-04-17,763.53,768.55,760.49,761.77,279866667
1997-04-18,761.77,767.93,761.77,766.34,260522222
1997-04-21,766.34,767.39,756.38,760.37,220722222
1997-04-22,760.37,774.64,759.9,774.61,281944444
1997-04-23,774.61,778.19,771.9,773.64,271861111
1997-04-24,773.64,779.89,769.72,771.18,274244444
1997-04-25,771.18,771.18,764.63,765.37,230194444
1997-04-28,765.37,773.89,763.3,772.96,224705556
1997-04-29,772.96,794.44,772.96,794.05,304272222
1997-04-30,794.05,804.13,791.21,801.34,308927778
1997-05-01,801.34,802.95,793.21,798.53,255766667
1997-05-02,798.53,812.99,798.53,812.97,277650000
1997-05-05,812.97,830.29,811.8,830.29,305227778
1997-05-06,830.24,832.29,824.7,827.76,335377778
1997-05-07,827.76,827.76,814.7,815.62,278100000
1997-05-08,815.62,829.09,811.84,820.26,296733333
1997-05-09,820.26,827.69,815.78,824.78,253161111
1997-05-12,824.78,838.56,824.78,837.66,255205556
1997-05-13,837.66,838.49,829.12,833.13,272088889
1997-05-14,833.13,841.29,833.13,836.04,280533333
1997-05-15,836.04,842.45,833.34,841.88,254538889
1997-05-16,841.88,841.88,829.15,829.75,270433333
1997-05-19,829.75,835.92,828.87,833.27,191744444
1997-05-20,833.27,841.96,826.41,841.66,250472222
1997-05-21,841.66,846.87,835.22,839.35,300405556
1997-05-22,839.35,841.91,833.86,835.66,237188889
1997-05-23,835.66,848.49,835.66,847.03,231683333
1997-05-27,847.03,851.53,840.96,849.71,242305556
1997-05-28,849.71,850.95,843.21,847.21,270744444
1997-05-29,847.21,848.96,842.61,844.08,257000000
1997-05-30,844.08,851.87,831.87,848.28,298444444
1997-06-02,848.28,851.34,844.61,846.36,242194444
1997-06-03,846.36,850.56,841.51,845.48,292844444
1997-06-04,845.48,845.55,838.82,840.11,259272222
1997-06-05,840.11,848.89,840.11,843.43,251450000
1997-06-06,843.43,859.24,843.36,858.01,271633333
1997-06-09,858.01,865.14,858.01,862.91,258783333
1997-06-10,862.91,870.05,862.18,865.27,292766667
1997-06-11,865.27,870.66,865.15,869.57,285411111
1997-06-12,869.57,884.34,869.01,883.46,329294444
1997-06-13,883.48,894.69,883.48,893.27,319894444
1997-06-16,893.27,895.17,891.21,893.9,230155556
1997-06-17,893.9,897.6,886.19,894.42,301672222
1997-06-18,894.42,894.42,887.03,889.06,273188889
1997-06-19,889.06,900.09,888.99,897.99,298300000
1997-06-20,897.99,901.77,897.77,898.7,362838889
1997-06-23,898.7,898.7,878.43,878.62,273855556
1997-06-24,878.62,896.75,878.62,896.34,301472222
1997-06-25,896.34,902.09,882.24,888.99,335022222
1997-06-26,888.99,893.21,879.32,883.68,277655556
1997-06-27,883.68,894.7,883.68,887.3,262522222
1997-06-30,887.3,892.62,879.82,885.14,311966667
1997-07-01,885.14,893.88,884.54,891.03,302327778
1997-07-02,891.03,904.05,891.03,904.03,292761111
1997-07-03,904.03,917.82,904.03,916.92,208155556
1997-07-07,916.92,923.26,909.69,912.2,288211111
1997-07-08,912.2,918.76,911.56,918.75,292227778
1997-07-09,918.75,922.03,902.48,907.54,327283333
1997-07-10,907.54,916.54,904.31,913.78,306300000
1997-07-11,913.78,919.74,913.11,916.68,277805556
1997-07-14,916.68,921.78,912.02,918.38,269977778
1997-07-15,918.38,926.15,914.52,925.76,332427778
1997-07-16,925.76,939.32,925.76,936.59,359661111
1997-07-17,936.59,936.96,927.9,931.61,349583333
1997-07-18,931.61,931.61,912.9,915.3,327616667
1997-07-21,915.3,915.38,907.12,912.94,255277778
1997-07-22,912.94,934.38,912.94,933.98,321994444
1997-07-23,933.98,941.8,933.98,936.56,342738889
1997-07-24,936.56,941.51,926.91,940.3,317233333
1997-07-25,940.3,945.65,936.09,938.79,289727778
1997-07-28,938.79,942.97,935.19,936.45,259400000
1997-07-29,936.45,942.96,932.56,942.29,302522222
1997-07-30,942.29,953.98,941.98,952.29,315816667
1997-07-31,952.29,957.73,948.89,954.31,304350000
1997-08-01,954.29,955.35,939.04,947.14,285416667
1997-08-04,947.14,953.18,943.6,950.3,253333333
1997-08-05,950.3,954.21,948.92,952.37,292061111
1997-08-06,952.37,962.43,949.45,960.32,314000000
1997-08-07,960.32,964.17,950.87,951.19,320016667
1997-08-08,951.19,951.19,925.74,933.54,313011111
1997-08-11,933.54,938.5,925.39,937,266855556
1997-08-12,937,942.99,925.66,926.53,277394444
1997-08-13,926.53,935.77,916.54,922.02,326227778
1997-08-14,922.02,930.07,916.92,924.77,294700000
1997-08-15,924.77,924.77,900.81,900.81,298788889
1997-08-18,900.81,912.57,893.34,912.49,285738889
1997-08-19,912.49,926.01,912.49,926.01,303127778
1997-08-20,926.01,939.35,924.58,939.35,289594444
1997-08-21,939.35,939.47,921.35,925.05,277222222
1997-08-22,925.05,925.05,905.42,923.54,255644444
1997-08-25,923.55,930.93,917.29,920.16,216105556
1997-08-26,920.16,922.47,911.72,913.02,249505556
1997-08-27,913.02,916.23,903.83,913.7,273416667
1997-08-28,913.7,915.9,898.65,903.67,270166667
1997-08-29,903.67,907.28,896.82,899.47,229950000
1997-09-02,899.47,927.58,899.47,927.58,273261111
1997-09-03,927.58,935.9,926.87,927.86,305033333
1997-09-04,927.86,933.36,925.59,930.87,310727778
1997-09-05,930.87,940.37,924.05,929.05,298000000
1997-09-08,929.05,936.5,929.05,931.2,259127778
1997-09-09,931.2,938.9,927.28,933.62,279000000
1997-09-10,933.62,933.62,918.76,919.03,287566667
1997-09-11,919.03,919.03,902.56,912.59,319455556
1997-09-12,912.59,925.05,906.7,923.91,302305556
1997-09-15,923.91,928.9,919.41,919.77,260016667
1997-09-16,919.77,947.66,919.77,945.64,353544444
1997-09-17,945.64,950.29,941.99,943,328083333
1997-09-18,943,958.19,943,947.29,314905556
1997-09-19,947.29,952.35,943.9,950.51,350577778
1997-09-22,950.51,960.59,950.51,955.43,272722222
1997-09-23,955.43,955.78,948.07,951.93,290516667
1997-09-24,951.93,959.78,944.07,944.48,355255556
1997-09-25,944.48,947,937.38,937.91,291600000
1997-09-26,937.91,946.44,937.91,945.22,280744444
1997-09-29,945.22,953.96,941.94,953.34,265055556
1997-09-30,953.34,955.17,947.28,947.28,326388889
1997-10-01,947.28,956.71,947.28,955.41,332588889
1997-10-02,955.41,960.46,952.94,960.46,263755556
1997-10-03,960.46,975.47,955.13,965.03,346316667
1997-10-06,965.03,974.16,965.03,972.69,275344444
1997-10-07,972.69,983.12,971.95,983.12,306650000
1997-10-08,983.12,983.12,968.65,973.84,318394444
1997-10-09,973.84,974.72,963.34,970.62,306577778
1997-10-10,970.62,970.62,963.42,966.98,278155556
1997-10-13,966.98,973.46,966.95,968.1,197111111
1997-10-14,968.1,972.86,961.87,970.28,283516667
1997-10-15,970.28,970.28,962.75,965.72,280727778
1997-10-16,965.72,973.38,950.77,955.25,331672222
1997-10-17,955.23,955.23,931.58,944.16,347211111
1997-10-20,944.16,955.72,941.43,955.61,268822222
1997-10-21,955.61,972.56,955.61,972.28,323505556
1997-10-22,972.28,972.61,965.66,968.49,340827778
1997-10-23,968.49,968.49,944.16,950.69,374038889
1997-10-24,950.69,960.04,937.55,941.64,376461111
1997-10-27,941.64,941.64,876.73,876.99,385405556
1997-10-28,876.99,923.09,855.27,921.85,668083333
1997-10-29,921.85,935.24,913.88,919.16,432033333
1997-10-30,919.16,923.28,903.68,903.68,395683333
1997-10-31,903.68,919.93,903.68,914.62,354483333
1997-11-03,914.62,939.02,914.62,938.99,313744444
1997-11-04,938.99,941.4,932.66,940.76,300883333
1997-11-05,940.76,949.62,938.16,942.76,314266667
1997-11-06,942.76,942.85,934.16,938.03,290494444
1997-11-07,938.03,938.03,915.39,927.51,316655556
1997-11-10,927.51,935.9,920.26,921.13,257855556
1997-11-11,921.13,928.29,919.63,923.78,242033333
1997-11-12,923.78,923.88,905.34,905.96,325188889
1997-11-13,905.96,917.79,900.61,916.66,363311111
1997-11-14,916.66,930.44,915.34,928.35,353200000
1997-11-17,928.35,949.66,928.35,946.2,320300000
1997-11-18,946.2,947.65,937.43,938.23,289655556
1997-11-19,938.23,947.28,934.83,944.59,301511111
1997-11-20,944.59,961.83,944.59,958.98,334783333
1997-11-21,958.98,964.55,954.6,963.09,339444444
1997-11-24,963.09,963.09,945.22,946.67,286066667
1997-11-25,946.67,954.47,944.71,950.82,326605556
1997-11-26,950.82,956.47,950.82,951.64,270972222
1997-11-28,951.64,959.13,951.64,955.4,105038889
1997-12-01,955.4,974.77,955.4,974.77,327944444
1997-12-02,974.78,976.2,969.83,971.68,320066667
1997-12-03,971.68,980.81,966.16,976.77,347005556
1997-12-04,976.77,983.36,971.37,973.1,351927778
1997-12-05,973.1,986.25,969.1,983.79,313105556
1997-12-08,983.79,985.67,979.57,982.37,272400000
1997-12-09,982.37,982.37,973.81,975.78,299516667
1997-12-10,975.78,975.78,962.68,969.79,334605556
1997-12-11,969.79,969.79,951.89,954.94,350983333
1997-12-12,954.94,961.32,947,953.39,321822222
1997-12-15,953.39,965.96,953.39,963.39,331750000
1997-12-16,963.39,973,963.39,968.04,346288889
1997-12-17,968.04,974.3,964.25,965.54,343833333
1997-12-18,965.54,965.54,950.55,955.3,343816667
1997-12-19,955.3,955.3,924.92,946.78,440666667
1997-12-22,946.78,956.73,946.25,953.7,294816667
1997-12-23,953.7,954.51,938.91,939.13,286150000
1997-12-24,939.13,942.88,932.7,932.7,147766667
1997-12-26,932.7,939.99,932.7,936.46,86055556
1997-12-29,936.46,953.95,936.46,953.35,246200000
1997-12-30,953.35,970.84,953.35,970.84,277500000
1997-12-31,970.84,975.02,967.41,970.43,259600000
1998-01-02,970.43,975.04,965.73,975.04,203738889
1998-01-05,975.04,982.63,969,977.07,348927778
1998-01-06,977.07,977.07,962.68,966.58,343533333
1998-01-07,966.58,966.58,952.67,964,370772222
1998-01-08,964,964,955.04,956.05,362300000
1998-01-09,956.05,956.05,921.72,927.69,414677778
1998-01-12,927.69,939.25,912.83,939.21,391916667
1998-01-13,939.21,952.14,939.21,952.12,359300000
1998-01-14,952.12,958.12,948,957.94,335155556
1998-01-15,957.94,957.94,950.27,950.73,316138889
1998-01-16,950.73,965.12,950.73,961.51,372266667
1998-01-20,961.51,978.6,961.48,978.6,358216667
1998-01-21,978.6,978.6,963.29,970.81,347866667
1998-01-22,970.81,970.81,959.49,963.04,359205556
1998-01-23,963.04,966.44,950.86,957.59,353205556
1998-01-26,957.59,963.04,954.24,956.95,308377778
1998-01-27,956.95,973.23,956.26,969.02,377300000
1998-01-28,969.02,978.63,969.02,977.46,393594444
1998-01-29,977.46,992.65,975.21,985.49,417088889
1998-01-30,985.49,987.41,979.63,980.28,340766667
1998-02-02,980.28,1002.48,980.28,1001.27,402400000
1998-02-03,1001.27,1006.13,996.9,1006,384511111
1998-02-04,1006,1009.52,999.43,1006.9,386344444
1998-02-05,1006.9,1013.51,1000.27,1003.54,391100000
1998-02-06,1003.54,1013.07,1003.36,1012.46,316472222
1998-02-09,1012.46,1015.33,1006.28,1010.74,291561111
1998-02-10,1010.74,1022.15,1010.71,1019.01,357111111
1998-02-11,1019.01,1020.71,1016.38,1020.01,332944444
1998-02-12,1020.01,1026.3,1008.55,1024.14,339711111
1998-02-13,1024.14,1024.14,1017.71,1020.09,295522222
1998-02-17,1020.09,1028.02,1020.09,1022.76,336605556
1998-02-18,1022.76,1032.08,1021.7,1032.08,336666667
1998-02-19,1032.08,1032.93,1026.62,1028.28,323233333
1998-02-20,1028.28,1034.21,1022.69,1034.21,330166667
1998-02-23,1034.21,1038.68,1031.76,1038.14,305961111
1998-02-24,1038.14,1038.73,1028.89,1030.56,327711111
1998-02-25,1030.56,1045.79,1030.56,1042.9,339638889
1998-02-26,1042.9,1048.68,1039.85,1048.67,359044444
1998-02-27,1048.67,1051.66,1044.4,1049.34,319155556
